127.0.0.1 - - [24/Oct/2024:17:33:14 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:39:49 +0530] "GET /DigiMart/css/addNewProduct-style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:40:29 +0530] "POST /DigiMart/admin/AddProductServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:40:30 +0530] "GET /DigiMart/admin/addNewProduct.jsp?msg=invalid HTTP/1.1" 200 6740
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:44:34 +0530] "POST /DigiMart/admin/AddProductServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:44:34 +0530] "GET /DigiMart/admin/addNewProduct.jsp?msg=done HTTP/1.1" 200 6736
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:45:38 +0530] "POST /DigiMart/admin/AddProductServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:45:39 +0530] "GET /DigiMart/admin/addNewProduct.jsp?msg=done HTTP/1.1" 200 6736
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:45:48 +0530] "GET /DigiMart/admin/allProductEditProduct.jsp HTTP/1.1" 200 5191
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:45:50 +0530] "GET /DigiMart/admin/addNewProduct.jsp HTTP/1.1" 200 6630
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:45:54 +0530] "GET /DigiMart/admin/addNewProduct.jsp HTTP/1.1" 200 6630
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:45:56 +0530] "GET /DigiMart/admin/allProductEditProduct.jsp HTTP/1.1" 200 5191
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:50:23 +0530] "GET /DigiMart/admin/allProductEditProduct.jsp HTTP/1.1" 200 283700
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:50:28 +0530] "GET /DigiMart/admin/addNewProduct.jsp HTTP/1.1" 200 6630
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:50:29 +0530] "GET /DigiMart/admin/allProductEditProduct.jsp HTTP/1.1" 200 283700
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:50:33 +0530] "GET /DigiMart/admin/changePhoto.jsp?product_id=2 HTTP/1.1" 200 246020
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:50:44 +0530] "POST /DigiMart/admin/ChangePhotoServlet HTTP/1.1" 500 1303
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:50:58 +0530] "GET /DigiMart/admin/addNewProduct.jsp HTTP/1.1" 200 6630
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:51:31 +0530] "POST /DigiMart/admin/AddProductServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:51:32 +0530] "GET /DigiMart/admin/addNewProduct.jsp?msg=done HTTP/1.1" 200 6736
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:51:48 +0530] "GET /DigiMart/admin/allProductEditProduct.jsp HTTP/1.1" 200 575010
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:52:03 +0530] "GET /DigiMart/logout.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:52:03 +0530] "GET /DigiMart/login.jsp HTTP/1.1" 200 4504
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:52:16 +0530] "POST /DigiMart/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:52:16 +0530] "GET /DigiMart/home.jsp HTTP/1.1" 200 9214
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:52:16 +0530] "GET /css/home-style.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:52:40 +0530] "GET /DigiMart/home.jsp HTTP/1.1" 200 9214
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:52:40 +0530] "GET /css/home-style.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:52:41 +0530] "GET /DigiMart/home.jsp HTTP/1.1" 200 9214
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:52:42 +0530] "GET /DigiMart/home.jsp HTTP/1.1" 200 9214
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:52:42 +0530] "GET /DigiMart/home.jsp HTTP/1.1" 200 9214
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:52:42 +0530] "GET /css/home-style.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:52:42 +0530] "GET /DigiMart/home.jsp HTTP/1.1" 200 9214
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:52:42 +0530] "GET /css/home-style.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:53:09 +0530] "GET /DigiMart/home.jsp HTTP/1.1" 200 578582
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:53:09 +0530] "GET /css/home-style.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:53:20 +0530] "GET /DigiMart/AddToCartServlet?product_id=1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:53:21 +0530] "GET /DigiMart/home.jsp?msg=added HTTP/1.1" 200 578644
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:53:21 +0530] "GET /css/home-style.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:53:29 +0530] "GET /DigiMart/myCart.jsp HTTP/1.1" 200 9259
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:53:29 +0530] "GET /css/home-style.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:53:36 +0530] "GET /DigiMart/home.jsp HTTP/1.1" 200 578582
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:53:36 +0530] "GET /css/home-style.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:53:37 +0530] "GET /DigiMart/myCart.jsp HTTP/1.1" 200 9259
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:53:37 +0530] "GET /css/home-style.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:54:06 +0530] "GET /DigiMart/myCart.jsp HTTP/1.1" 200 9259
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:54:06 +0530] "GET /DigiMart/myCart.jsp HTTP/1.1" 200 9259
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:54:07 +0530] "GET /DigiMart/myCart.jsp HTTP/1.1" 200 9259
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:54:07 +0530] "GET /css/home-style.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:54:09 +0530] "GET /DigiMart/home.jsp HTTP/1.1" 200 578582
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:54:09 +0530] "GET /css/home-style.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:54:11 +0530] "GET /DigiMart/AddToCartServlet?product_id=1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:54:11 +0530] "GET /DigiMart/home.jsp?msg=added HTTP/1.1" 200 578644
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:54:11 +0530] "GET /css/home-style.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:54:14 +0530] "GET /DigiMart/myCart.jsp HTTP/1.1" 200 9259
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:54:14 +0530] "GET /css/home-style.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:54:16 +0530] "GET /DigiMart/home.jsp HTTP/1.1" 200 578582
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:54:16 +0530] "GET /css/home-style.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:54:18 +0530] "GET /DigiMart/AddToCartServlet?product_id=3 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:54:18 +0530] "GET /DigiMart/home.jsp?msg=added HTTP/1.1" 200 578644
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:54:18 +0530] "GET /css/home-style.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:54:20 +0530] "GET /DigiMart/myCart.jsp HTTP/1.1" 200 9259
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:54:20 +0530] "GET /css/home-style.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:54:22 +0530] "GET /DigiMart/myOrders.jsp HTTP/1.1" 200 7930
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:54:22 +0530] "GET /css/home-style.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:54:24 +0530] "GET /DigiMart/myCart.jsp HTTP/1.1" 200 9259
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:54:24 +0530] "GET /css/home-style.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:54:25 +0530] "GET /DigiMart/messageUs.jsp HTTP/1.1" 200 6375
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:54:25 +0530] "GET /css/home-style.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:54:25 +0530] "GET /DigiMart/css/messageUs.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:54:27 +0530] "GET /DigiMart/changeDetails.jsp HTTP/1.1" 200 5191
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:54:27 +0530] "GET /css/home-style.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:54:27 +0530] "GET /DigiMart/css/changeDetails.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:54:29 +0530] "GET /DigiMart/home.jsp HTTP/1.1" 200 578582
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:54:29 +0530] "GET /css/home-style.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:54:33 +0530] "GET /DigiMart/about.jsp HTTP/1.1" 200 7921
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:54:33 +0530] "GET /css/home-style.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:54:46 +0530] "GET /DigiMart/home.jsp HTTP/1.1" 200 578582
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:54:46 +0530] "GET /css/home-style.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:54:46 +0530] "GET /DigiMart/home.jsp HTTP/1.1" 200 8206
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:54:48 +0530] "GET /DigiMart/myCart.jsp HTTP/1.1" 200 9259
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:54:48 +0530] "GET /css/home-style.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:55:41 +0530] "GET /DigiMart/myCart.jsp HTTP/1.1" 200 9259
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:55:41 +0530] "GET /css/home-style.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:57:25 +0530] "GET /DigiMart/myCart.jsp HTTP/1.1" 200 377252
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:57:25 +0530] "GET /css/home-style.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:57:30 +0530] "POST /DigiMart/UpdateCartServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:57:30 +0530] "GET /DigiMart/myCart.jsp?msg=increase HTTP/1.1" 200 377349
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:57:30 +0530] "GET /css/home-style.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:57:34 +0530] "GET /DigiMart/addressPaymentForOrder.jsp HTTP/1.1" 200 7533
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:57:34 +0530] "GET /DigiMart/css/addressPaymentForOrder-style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:58:26 +0530] "POST /DigiMart/AddressPaymentForOrderServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:58:27 +0530] "GET /DigiMart/bill.jsp HTTP/1.1" 200 2142
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:58:27 +0530] "GET /DigiMart/css/bill.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:58:39 +0530] "GET /DigiMart/continueShopping.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:58:41 +0530] "GET /DigiMart/home.jsp HTTP/1.1" 200 578582
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:58:41 +0530] "GET /css/home-style.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:58:44 +0530] "GET /DigiMart/myOrders.jsp HTTP/1.1" 200 8662
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:58:44 +0530] "GET /css/home-style.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:58:48 +0530] "GET /DigiMart/messageUs.jsp HTTP/1.1" 200 6375
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:58:49 +0530] "GET /css/home-style.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:59:14 +0530] "POST /DigiMart/MessageUsServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:59:14 +0530] "GET /DigiMart/messageUs.jsp?msg=valid HTTP/1.1" 200 6499
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:59:14 +0530] "GET /css/home-style.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:59:23 +0530] "GET /DigiMart/changeDetails.jsp HTTP/1.1" 200 5191
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:59:23 +0530] "GET /css/home-style.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:59:29 +0530] "GET /DigiMart/home.jsp HTTP/1.1" 200 578582
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:59:29 +0530] "GET /css/home-style.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:59:31 +0530] "GET /DigiMart/myOrders.jsp HTTP/1.1" 200 8662
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:59:31 +0530] "GET /css/home-style.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:59:37 +0530] "GET /DigiMart/myCart.jsp HTTP/1.1" 200 9259
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:59:37 +0530] "GET /css/home-style.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:59:40 +0530] "GET /DigiMart/home.jsp HTTP/1.1" 200 578582
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:59:40 +0530] "GET /css/home-style.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:59:42 +0530] "GET /DigiMart/AddToCartServlet?product_id=1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:59:42 +0530] "GET /DigiMart/home.jsp?msg=added HTTP/1.1" 200 578644
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:59:42 +0530] "GET /css/home-style.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:59:44 +0530] "GET /DigiMart/myCart.jsp HTTP/1.1" 200 9259
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:59:44 +0530] "GET /css/home-style.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:59:46 +0530] "GET /DigiMart/home.jsp HTTP/1.1" 200 578582
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:59:46 +0530] "GET /css/home-style.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:59:48 +0530] "GET /DigiMart/myCart.jsp HTTP/1.1" 200 9259
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:59:48 +0530] "GET /css/home-style.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:59:51 +0530] "GET /DigiMart/myCart.jsp HTTP/1.1" 200 9259
0:0:0:0:0:0:0:1 - - [24/Oct/2024:17:59:51 +0530] "GET /css/home-style.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [24/Oct/2024:18:08:02 +0530] "GET /DigiMart/myCart.jsp HTTP/1.1" 200 47109
0:0:0:0:0:0:0:1 - - [24/Oct/2024:18:08:02 +0530] "GET /css/home-style.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [24/Oct/2024:18:08:16 +0530] "POST /DigiMart/UpdateCartServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Oct/2024:18:08:17 +0530] "GET /DigiMart/myCart.jsp?msg=increase HTTP/1.1" 200 47206
0:0:0:0:0:0:0:1 - - [24/Oct/2024:18:08:17 +0530] "GET /css/home-style.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [24/Oct/2024:18:08:24 +0530] "GET /DigiMart/addressPaymentForOrder.jsp HTTP/1.1" 200 6900
0:0:0:0:0:0:0:1 - - [24/Oct/2024:18:08:33 +0530] "POST /DigiMart/AddressPaymentForOrderServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Oct/2024:18:08:34 +0530] "GET /DigiMart/bill.jsp HTTP/1.1" 200 2229
0:0:0:0:0:0:0:1 - - [24/Oct/2024:18:08:43 +0530] "GET /DigiMart/continueShopping.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Oct/2024:18:08:43 +0530] "GET /DigiMart/home.jsp HTTP/1.1" 200 578582
0:0:0:0:0:0:0:1 - - [24/Oct/2024:18:08:43 +0530] "GET /css/home-style.css HTTP/1.1" 404 773
